typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","608","PHL","Philippines","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","168","false","-1","N/A",,"false","168","false",,"false","12201",,"12201","0","true","false",
"C","A","20160101","2016","52","2016","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2738.705","true","-1","N/A","0","false","2738.705","true",,"false","12906.647",,"12906.647","0","false","true",
"C","A","20160101","2016","52","2016","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","504.85","true","-1","N/A","0","false","504.85","true",,"false","2200",,"2200","0","false","true",
"C","A","20160101","2016","52","2016","710","ZAF","South Africa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"131.197","131.197","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9.192","true","-1","N/A","0","false","9.192","true",,"false","72.06",,"72.06","0","false","true",
"C","A","20160101","2016","52","2016","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","53.7","false","8","kg","53.7","false","53.7","false",,"false","16771.524",,"16771.524","0","false","true",
"C","A","20160101","2016","52","2016","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","1299",,"1299","0","true","false",
"C","A","20170101","2017","52","2017","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","605","false","-1","N/A","0","false","605","false","0","false","0","13170.17","13170.17","0","false","true",
"C","A","20170101","2017","52","2017","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","171.2","false","8","kg","171.2","false","171.2","false",,"false","1773.729",,"1773.729","0","false","true",
"C","A","20170101","2017","52","2017","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","587","false","8","kg","587","false","587","false",,"false","5040",,"5040","0","false","true",
"C","A","20170101","2017","52","2017","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1596.21","false","8","kg","1596.21","false","1596.21","false","0","false","21749.256","0","21749.256","0","false","true",
"C","A","20170101","2017","52","2017","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","96.432","true","-1","N/A","0","false","96.432","true",,"false","1302.561",,"1302.561","0","false","true",
"C","A","20170101","2017","52","2017","288","GHA","Ghana","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","28.92","false","8","kg","28.92","false","28.92","false",,"false","687.473",,"687.473","0","false","true",
"C","A","20170101","2017","52","2017","296","KIR","Kiribati","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","570","false","8","kg","570","false","570","false","0","false","1748.243","0","1748.243","0","false","true",
"C","A","20170101","2017","52","2017","410","KOR","Rep. of Korea","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","24",,"24","0","false","true",
"C","A","20170101","2017","52","2017","418","LAO","Lao People's Dem. Rep.","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","701.232","true","-1","N/A","0","false","701.232","true","0","false","8234",,"8234","6","false","true",
"C","A","20170101","2017","52","2017","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","455","false","-1","N/A","0","false","455","false","0","false","10115.417","0","10115.417","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","2","m²","11","false","5","false","0","false","1319.449",,"1319.449","0","false","true",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10785.509","true","-1","N/A","0","false","10785.509","true","2097","false","64982.332","62952.992","64982.332","6","false","true",
"C","A","20170101","2017","52","2017","608","PHL","Philippines","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","536.36","false","8","kg","536.36","false","564.59","false",,"false","13831",,"13831","0","false","true",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","425.115","true","-1","N/A","0","false","425.115","true","0","false","2160.195",,"2160.195","6","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1003.335","true","-1","N/A","0","false","1003.335","true",,"false","4363.1",,"4363.1","0","false","true",
"C","A","20170101","2017","52","2017","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","834.937","0","834.937","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false",,"false","135.01",,"135.01","0","false","true",
"C","A","20170101","2017","52","2017","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","546.027","true","-1","N/A","0","false","546.027","true","0","false","2385.651",,"2385.651","6","false","true",
"C","A","20170101","2017","52","2017","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","185","false","8","kg","185","false","185","false","0","false","20375.76","0","20375.76","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","285","false","2","m²","959","false","285","false","0","false","11629.285",,"11629.285","0","false","true",
"C","A","20180101","2018","52","2018","90","SLB","Solomon Isds","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","93.396","true","-1","N/A","0","false","93.396","true",,"false","404.759",,"404.759","0","false","true",
"C","A","20180101","2018","52","2018","96","BRN","Brunei Darussalam","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false",,"false","14.073",,"14.073","0","false","true",
"C","A","20180101","2018","52","2018","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1050","false","8","kg","1050","false","1050","false","0","false","4882","0","4882","0","false","true",
"C","A","20180101","2018","52","2018","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300.08","false","8","kg","300.08","false","300.08","false","0","false","3709.429","0","3709.429","0","false","true",
"C","A","20180101","2018","52","2018","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24.808","true","-1","N/A","0","false","24.808","true","0","false","107.513",,"107.513","6","false","true",
"C","A","20180101","2018","52","2018","276","DEU","Germany","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","477","false","2","m²","751","false","477","false",,"false","1696.123",,"1696.123","0","false","true",
"C","A","20180101","2018","52","2018","288","GHA","Ghana","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3162.854","true","-1","N/A","0","false",,"true",,"false","12533.719",,"12533.719","0","false","true",
"C","A","20180101","2018","52","2018","296","KIR","Kiribati","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","66.497","0","66.497","0","false","true",
"C","A","20180101","2018","52","2018","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32","false","8","kg","32","false","32","false","0","false","542","0","542","0","false","true",
"C","A","20180101","2018","52","2018","372","IRL","Ireland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","2","m²","4","false","2","false","0","false","1392.345","0","1392.345","0","false","true",
"C","A","20180101","2018","52","2018","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","1951.858","0","1951.858","0","false","true",
"C","A","20180101","2018","52","2018","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","531","false","2","m²","1133","false","531","false","0","false","3398.203",,"3398.203","0","false","true",
"C","A","20180101","2018","52","2018","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18592.331","true","-1","N/A","0","false","18592.331","true","9883","false","81330.462","0","81330.462","6","false","true",
"C","A","20180101","2018","52","2018","579","NOR","Norway","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","375.919",,"375.919","0","false","true",
"C","A","20180101","2018","52","2018","626","TLS","Timor-Leste","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","191.11",,"191.11","0","false","true",
"C","A","20180101","2018","52","2018","690","SYC","Seychelles","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","40.379","0","40.379","0","false","true",
"C","A","20180101","2018","52","2018","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","889.645","true","-1","N/A","0","false","889.645","true","0","false","4668.015","0","4668.015","6","false","true",
"C","A","20180101","2018","52","2018","703","SVK","Slovakia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.959","true","-1","N/A","0","false","2.959","true","0","false","18.215","18.215","18.215","6","false","true",
"C","A","20180101","2018","52","2018","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34105.809","true","-1","N/A","0","false","34105.809","true","0","false","147807.76",,"147807.76","6","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false",,"false","170.75",,"170.75","0","false","true",
"C","A","20180101","2018","52","2018","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.835","true","-1","N/A","0","false","5.835","true","0","false","25.288",,"25.288","6","false","true",
"C","A","20180101","2018","52","2018","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","187.2","false","8","kg","187.2","false","187.2","false","0","false","22006.82","0","22006.82","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","25","false","2","m²","1","false","25","false","0","false","3272.827",,"3272.827","0","false","true",
"C","A","20180101","2018","52","2018","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66","false","-1","N/A","0","false","66","false","0","false","17557","0","17557","0","false","true",
"C","A","20180101","2018","52","2018","882","WSM","Samoa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37.97","true","-1","N/A","0","false","37.97","true",,"false","164.555",,"164.555","0","false","true",
"C","A","20190101","2019","52","2019","56","BEL","Belgium","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.02","false","2","m²","25","false","7.02","false","0","false","648.445","0","648.445","0","false","true",
"C","A","20190101","2019","52","2019","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","912","false","8","kg","912","false","912","false","0","false",,"1340.073","1340.073","0","false","true",
"C","A","20190101","2019","52","2019","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1106.6","false","8","kg","1106.6","false","1106.6","false","0","false","13905.71","0","13905.71","0","false","true",
"C","A","20190101","2019","52","2019","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327","false","8","kg","327","false","327","false","0","false","516","0","516","0","false","true",
"C","A","20190101","2019","52","2019","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327.46","false","8","kg","327.46","false","327.46","false","0","false","2925.849","0","2925.849","0","false","true",
"C","A","20190101","2019","52","2019","246","FIN","Finland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.07","true","-1","N/A","0","false","2.07","true","0","false","403.019",,"403.019","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29.67","true","-1","N/A","0","false","29.67","true","0","false","965.132",,"965.132","6","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2886","false","2","m²","1984","false","2886","false","0","false","5509.655",,"5509.655","0","false","true",
"C","A","20190101","2019","52","2019","288","GHA","Ghana","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98","false","8","kg","98","false","98","false","0","false","1161.603",,"1161.603","0","false","true",
"C","A","20190101","2019","52","2019","372","IRL","Ireland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.793","true","-1","N/A","0","false","0.793","true","0","false","3.358","0","3.358","6","false","true",
"C","A","20190101","2019","52","2019","418","LAO","Lao People's Dem. Rep.","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.5","false","8","kg","1.5","false","1.5","false","0","false","4",,"4","0","false","true",
"C","A","20190101","2019","52","2019","490","S19","Other Asia, nes","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17","false","8","kg","17","false","17","false","0","false","388.34",,"388.34","0","false","true",
"C","A","20190101","2019","52","2019","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","5901","Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","2","m²","13","false","6","false","0","false","59.334",,"59.334","0","false","true",
