typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","246","FIN","Finland","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","true","-1","N/A",,"false","3","true",,"false","45",,"45","6","true","false",
"C","A","20140101","2014","52","2014","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1394","false","-1","N/A",,"false","1394","false",,"false","11317",,"11317","0","true","false",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","269.497","true","-1","N/A","0","false","269.497","true",,"false","20250.671",,"20250.671","0","false","true",
"C","A","20140101","2014","52","2014","288","GHA","Ghana","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34.92","false","8","kg","34.92","false","34.92","false","0","false","860.243",,"860.243","0","false","true",
"C","A","20140101","2014","52","2014","296","KIR","Kiribati","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","616.66","false","8","kg","616.66","false","616.66","false",,"false","2158.796","1938.087","2158.796","0","false","true",
"C","A","20140101","2014","52","2014","328","GUY","Guyana","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","-1","N/A",,"false","40","false",,"false","1431",,"1431","0","true","false",
"C","A","20140101","2014","52","2014","340","HND","Honduras","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","63",,"63","0","true","false",
"C","A","20140101","2014","52","2014","344","HKG","China, Hong Kong SAR","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226","false","-1","N/A",,"false","226","false",,"false","28269",,"28269","0","true","false",
"C","A","20140101","2014","52","2014","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73","false","-1","N/A",,"false","73","false",,"false","1619",,"1619","0","true","false",
"C","A","20140101","2014","52","2014","372","IRL","Ireland","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","126.208","0","126.208","0","false","true",
"C","A","20140101","2014","52","2014","410","KOR","Rep. of Korea","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","220.102","true","-1","N/A","0","false","220.102","true","0","false","1970",,"1970","6","false","true",
"C","A","20140101","2014","52","2014","414","KWT","Kuwait","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","-1","N/A",,"false","20","false",,"false","322",,"322","0","true","false",
"C","A","20140101","2014","52","2014","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","-1","N/A",,"false","55","false",,"false","2141",,"2141","0","true","false",
"C","A","20140101","2014","52","2014","462","MDV","Maldives","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","136","true",,"false","1275",,"1275","4","true","false",
"C","A","20140101","2014","52","2014","496","MNG","Mongolia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","41","true",,"false","222",,"222","4","true","false",
"C","A","20140101","2014","52","2014","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","590","false","8","kg","590","false","590","false","0","false","7152.337",,"7152.337","0","false","true",
"C","A","20140101","2014","52","2014","540","NCL","New Caledonia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","322","false","-1","N/A",,"false","322","false",,"false","4362",,"4362","0","true","false",
"C","A","20140101","2014","52","2014","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","19558.589","true","-1","N/A","0","false","19558.589","true",,"false","137731.878",,"137731.878","0","false","true",
