typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","504","MAR","Morocco","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75.001","false","8","kg","75.001","false","75.001","false","0","false","3587.056",,"3587.056","0","false","true",
"C","A","20230101","2023","52","2023","508","MOZ","Mozambique","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","292","false","8","kg","292","false","353","false","0","false","4000","3000","4000","0","false","true",
"C","A","20230101","2023","52","2023","516","NAM","Namibia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1989","false","8","kg","1989","false","1989","false","0","false","5327.53","5327.53","5327.53","0","false","true",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6151","false","8","kg","6151","false","6151","false","0","false","30310.122",,"30310.122","0","false","true",
"C","A","20230101","2023","52","2023","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4994686.949","true","-1","N/A","0","false","4994686.949","true","5600408","false","29304414.427","28143576.011","29304414.427","6","false","true",
"C","A","20230101","2023","52","2023","579","NOR","Norway","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","881","false","8","kg","881","false","881","false","0","false","123918.893",,"123918.893","0","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","152.014",,"152.014","0","false","true",
"C","A","20230101","2023","52","2023","598","PNG","Papua New Guinea","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","429384.5","false","8","kg","429384.5","false","429384.5","false","0","false","2495346.067",,"2495346.067","0","false","true",
"C","A","20230101","2023","52","2023","608","PHL","Philippines","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27438.24","false","8","kg","27438.24","false","27438.24","false","29920","false","324516","300775","324516","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6574","false","8","kg","6574","false","6574","false","0","false","53648",,"53648","0","false","true",
"C","A","20230101","2023","52","2023","620","PRT","Portugal","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","47.576",,"47.576","0","false","true",
"C","A","20230101","2023","52","2023","626","TLS","Timor-Leste","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18051.46","false","8","kg","18051.46","false","18051.46","false","0","false","1131752.98",,"1131752.98","0","false","true",
"C","A","20230101","2023","52","2023","678","STP","Sao Tome and Principe","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164","false","8","kg","164","false","164","false","235","false","2521.493",,"2521.493","0","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","675.52","true","-1","N/A","0","false","675.52","true","0","false","4379.733",,"4379.733","6","false","true",
"C","A","20230101","2023","52","2023","686","SEN","Senegal","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1617","false","8","kg","1617","false","1617","false","0","false","54277.085",,"54277.085","0","false","true",
"C","A","20230101","2023","52","2023","688","SRB","Serbia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","339","337","339","0","false","true",
"C","A","20230101","2023","52","2023","690","SYC","Seychelles","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","269.62","false","8","kg","269.62","false","269.62","false","0","false","4367.075",,"4367.075","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","211206","false","8","kg","211206","false","211206","false","0","false","117957.279",,"117957.279","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115225.1","false","7","l","115225.1","false","115225.1","false","0","false","1795992.34",,"1795992.34","0","false","true",
"C","A","20230101","2023","52","2023","703","SVK","Slovakia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46","false","8","kg","46","false","46","false","0","false","2145.237","1959.259","2145.237","0","false","true",
"C","A","20230101","2023","52","2023","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18853.926","true","-1","N/A","0","false","18853.926","true","0","false","121557.548",,"121557.548","6","false","true",
"C","A","20230101","2023","52","2023","705","SVN","Slovenia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","280.49","false","8","kg","280.49","false","280.49","false","0","false","3105.104",,"3105.104","0","false","true",
"C","A","20230101","2023","52","2023","710","ZAF","South Africa","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9609.47","false","8","kg","9609.47","false","9609.47","false","0","false",,"97538.113","97538.113","0","false","true",
"C","A","20230101","2023","52","2023","716","ZWE","Zimbabwe","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1143","false","7","l","978","false","1143","false","0","false","1835.06",,"1835.06","0","false","true",
"C","A","20230101","2023","52","2023","724","ESP","Spain","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122","false","8","kg","122","false","122","false","0","false","5299.146",,"5299.146","0","false","true",
"C","A","20230101","2023","52","2023","740","SUR","Suriname","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130","false","5","u","4","false","130","false","137","false","2761.6",,"2761.6","0","false","true",
"C","A","20230101","2023","52","2023","752","SWE","Sweden","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1976.707","true","-1","N/A","0","false","1976.707","true","0","false","7539.942",,"7539.942","6","false","true",
"C","A","20230101","2023","52","2023","757","CHE","Switzerland","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false","0","false","4948.68",,"4948.68","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51480.695","true","-1","N/A","0","false","51480.695","true","0","false","368155.474",,"368155.474","6","false","true",
"C","A","20230101","2023","52","2023","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7743.085","true","-1","N/A","0","false","7743.085","true","0","false","49188.407",,"49188.407","6","false","true",
"C","A","20230101","2023","52","2023","780","TTO","Trinidad and Tobago","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","7","l","12","false","4","false","0","false","161.92",,"161.92","0","false","true",
"C","A","20230101","2023","52","2023","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113372.7","false","8","kg","113372.7","false","113372.7","false","0","false","176382.255",,"176382.255","0","false","true",
"C","A","20230101","2023","52","2023","792","TUR","Türkiye","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46","false","8","kg","46","false","46","false","0","false","858","755.98","858","0","false","true",
"C","A","20230101","2023","52","2023","804","UKR","Ukraine","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31.1","false","8","kg","31.1","false","31.1","false","0","false","2374.45",,"2374.45","0","false","true",
"C","A","20230101","2023","52","2023","818","EGY","Egypt","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6446.244","true","-1","N/A","0","false","6446.244","true","0","false","40167.664",,"40167.664","6","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","452738","false","8","kg","452738","false","452738","false","0","false","1461817.423",,"1461817.423","0","false","true",
"C","A","20230101","2023","52","2023","834","TZA","United Rep. of Tanzania","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10065.25","false","8","kg","10065.25","false","10065.25","false","0","false","69936.74","63703.23","69936.74","0","false","true",
"C","A","20230101","2023","52","2023","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","291346","false","7","l","272384","false","291346","false","0","false","7119193","7018152","7119193","0","false","true",
"C","A","20230101","2023","52","2023","854","BFA","Burkina Faso","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3075","false","8","kg","3075","false","3075","false","0","false","34534.26",,"34534.26","0","false","true",
"C","A","20230101","2023","52","2023","882","WSM","Samoa","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","568.94","false","-1","N/A","0","false","568.94","false","0","false","13946.48",,"13946.48","0","false","true",
"C","A","20230101","2023","52","2023","894","ZMB","Zambia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","829","false","7","l","4","false","829","false","0","false","9834.53","2458.636","9834.53","0","false","true",
"C","A","20240101","2024","52","2024","31","AZE","Azerbaijan","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","126","false","8","kg","126","false","126","false","0","false","6032.19",,"6032.19","0","false","true",
"C","A","20240101","2024","52","2024","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7642","false","7","l","7642","false","7642","false","0","false","85681.282","79415.271","85681.282","0","false","true",
"C","A","20240101","2024","52","2024","40","AUT","Austria","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","8","kg","21","false","21","false","0","false","376.668",,"376.668","0","false","true",
"C","A","20240101","2024","52","2024","48","BHR","Bahrain","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10202.09","false","8","kg","10202.09","false","10202.09","false","0","false","28528.138",,"28528.138","0","false","true",
"C","A","20240101","2024","52","2024","51","ARM","Armenia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3028.09","false","8","kg","3028.09","false","3028.09","false","0","false","50454.84",,"50454.84","0","false","true",
"C","A","20240101","2024","52","2024","56","BEL","Belgium","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233.62","false","8","kg","233.62","false","233.62","false","0","false","4248.19",,"4248.19","0","false","true",
"C","A","20240101","2024","52","2024","76","BRA","Brazil","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","179.929","true","-1","N/A","0","false","179.929","true","0","false","7722","6914","7722","6","false","true",
"C","A","20240101","2024","52","2024","116","KHM","Cambodia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166.95","false","8","kg","166.95","false","166.95","false","0","false","5786.37",,"5786.37","0","false","true",
"C","A","20240101","2024","52","2024","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102468.312","true","-1","N/A","0","false","102468.312","true","0","false",,"2093993.101","2093993.101","6","false","true",
"C","A","20240101","2024","52","2024","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7150","false","8","kg","7150","false","7150","false","0","false","83775.124",,"83775.124","0","false","true",
"C","A","20240101","2024","52","2024","152","CHL","Chile","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30958.8","false","8","kg","30958.8","false","30958.8","false","0","false","365577.77","349045.51","365577.77","0","false","true",
"C","A","20240101","2024","52","2024","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49242","false","8","kg","49242","false","49242","false","0","false","362218",,"362218","0","false","true",
"C","A","20240101","2024","52","2024","170","COL","Colombia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162","false","8","kg","162","false","162","false","0","false","2156.14","2056.52","2156.14","0","false","true",
"C","A","20240101","2024","52","2024","188","CRI","Costa Rica","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32.727","false","8","kg","32.727","false","32.727","false","0","false","425.31",,"425.31","0","false","true",
"C","A","20240101","2024","52","2024","208","DNK","Denmark","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37","false","8","kg","37","false","37","false","0","false","2290.092",,"2290.092","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.575","false","8","kg","16.575","false","14.7","false","0","false","241.464","189.24","241.464","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44682.39","false","8","kg","44682.39","false","44682.39","false","0","false","361766.078",,"361766.078","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226.792","true","-1","N/A","0","false","226.792","true","0","false","12551.284",,"12551.284","6","false","true",
"C","A","20240101","2024","52","2024","258","PYF","French Polynesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1196.972","false","8","kg","1196.972","false","1196.972","false","0","false","20578.015",,"20578.015","0","false","true",
"C","A","20240101","2024","52","2024","276","DEU","Germany","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2936.723","true","-1","N/A","0","false","2936.723","true","0","false","112175.019",,"112175.019","6","false","true",
"C","A","20240101","2024","52","2024","344","HKG","China, Hong Kong SAR","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90065","false","8","kg","90065","false","90065","false","0","false","644308.085",,"644308.085","0","false","true",
"C","A","20240101","2024","52","2024","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204445","false","8","kg","204445","false","204445","false","0","false","2502311",,"2502311","0","false","true",
"C","A","20240101","2024","52","2024","372","IRL","Ireland","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20406","false","8","kg","20406","false","20406","false","0","false","117989.212",,"117989.212","0","false","true",
"C","A","20240101","2024","52","2024","376","ISR","Israel","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10783.102","true","-1","N/A","0","false","10783.102","true","0","false","68000",,"68000","6","false","true",
"C","A","20240101","2024","52","2024","384","CIV","Côte d'Ivoire","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","510","false","8","kg","510","false","510","false","0","false","1904.67",,"1904.67","0","false","true",
"C","A","20240101","2024","52","2024","392","JPN","Japan","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72203","false","8","kg","72203","false","72203","false","0","false","434647.584",,"434647.584","0","false","true",
"C","A","20240101","2024","52","2024","398","KAZ","Kazakhstan","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","681.28",,"681.28","0","false","true",
